Time	Word	Category	URL
Thu Mar 01 19:01:37 2018	banjaan	filtered	https://www.nytimes.com/2018/03/01/dining/parwana-afghan-kitchen-review-adelaide.html
Thu Mar 01 23:01:23 2018	prevetted	affix	https://www.nytimes.com/2018/03/01/arts/design/art-and-museums-in-nyc-this-week.html
Fri Mar 02 04:01:06 2018	houseshoes	compound comp	https://www.nytimes.com/2018/03/01/arts/television/atlanta-season-2-premiere-recap.html
Fri Mar 02 11:01:59 2018	kosidans	filtered	https://www.nytimes.com/2018/03/02/books/review/ya-women-of-color-clayton-adeyemi.html
Fri Mar 02 12:01:11 2018	roboadvisors	filtered	https://www.nytimes.com/2018/03/02/your-money/why-its-so-hard-to-invest-with-a-social-conscience.html
Fri Mar 02 12:01:13 2018	roboadvisor	affix	https://www.nytimes.com/2018/03/02/your-money/why-its-so-hard-to-invest-with-a-social-conscience.html
Fri Mar 02 16:01:48 2018	gothiness	deriv	https://www.nytimes.com/2018/03/02/arts/television/jessica-jones-netflix-melissa-rosenberg.html
Fri Mar 02 19:01:12 2018	orizake	filtered	https://www.nytimes.com/2018/03/02/dining/drinks/brooklyn-kura-sake.html
Sun Mar 04 00:01:07 2018	pauropods	domain	https://www.nytimes.com/2018/03/03/opinion/sunday/species-conservation-extinction.html
Sun Mar 04 00:01:10 2018	priapulids	domain	https://www.nytimes.com/2018/03/03/opinion/sunday/species-conservation-extinction.html
Sun Mar 04 00:01:12 2018	loriciferans	domain	https://www.nytimes.com/2018/03/03/opinion/sunday/species-conservation-extinction.html
Sun Mar 04 14:01:10 2018	splitbeard	compound comp	https://www.nytimes.com/2018/03/04/style/greg-grant-preserve-historic-texas-land.html
Mon Mar 05 15:01:30 2018	portryal	filtered	https://www.nytimes.com/2018/03/04/movies/oscars-academy-awards.html?target=comments#commentsContainer
Mon Mar 05 15:02:36 2018	publicanorum	filtered	https://www.nytimes.com/2018/03/05/books/review/adam-winkler-we-the-corporations.html
Mon Mar 05 18:01:55 2018	abrystir	filtered	https://www.nytimes.com/2018/03/05/dining/iceland-geyser-geothermal-energy-cooking.html
Mon Mar 05 20:01:03 2018	screenplayfor	filtered	https://www.nytimes.com/2018/03/05/briefing/tariffs-italy-syria.html
Tue Mar 06 16:01:03 2018	fcility	filtered	https://www.nytimes.com/2018/03/06/world/europe/russia-plane-crash-syria.html
Tue Mar 06 22:01:07 2018	mashuganas	filtered	https://www.nytimes.com/2018/03/06/obituaries/alan-gershwin-who-claimed-a-famous-father-is-dead-at-91.html
Wed Mar 07 06:01:28 2018	highful	dialect	https://www.nytimes.com/2018/03/07/arts/tefaf-vetting.html
Wed Mar 07 17:01:47 2018	drapelike	affix	https://www.nytimes.com/2018/03/07/fashion/weddings/the-things-we-keep-my-grandmothers-dress.html
Wed Mar 07 18:01:18 2018	tessered	filtered	https://www.nytimes.com/2018/03/07/movies/a-wrinkle-in-time-review-ava-duvernay-oprah-winfrey.html
Wed Mar 07 22:01:46 2018	agavins	domain	https://www.nytimes.com/2018/03/07/style/types-of-tequila.html
Wed Mar 07 22:01:57 2018	ampullaria	domain	https://www.nytimes.com/2018/03/07/science/pitcher-plants-insects.html
Thu Mar 08 11:01:30 2018	trashophilia	affix	https://www.nytimes.com/2018/03/08/books/review/luis-alberto-urrea-by-the-book.html
Thu Mar 08 11:01:41 2018	c’iyaals	filtered	https://www.nytimes.com/2018/03/08/opinion/standing-rock-pipeline-oregon.html
Thu Mar 08 14:01:06 2018	oversharpen	affix	https://www.nytimes.com/2018/03/08/technology/personaltech/review-samsung-galaxy-s9-emoji.html
Thu Mar 08 14:01:08 2018	oversmoothe	filtered	https://www.nytimes.com/2018/03/08/technology/personaltech/review-samsung-galaxy-s9-emoji.html
Fri Mar 09 00:01:25 2018	unpanicky	affix	https://www.nytimes.com/2018/03/08/books/review/are-iphones-bad-for-kids.html
Fri Mar 09 11:02:06 2018	subirrigated	affix	https://www.nytimes.com/2018/03/09/realestate/plant-loving-millennials-at-home-and-at-work.html
Fri Mar 09 11:02:26 2018	codedness	deriv	https://www.nytimes.com/2018/03/09/arts/design/museum-of-modern-art-being-new-photography.html
Fri Mar 09 11:03:09 2018	zamifolia	domain	https://www.nytimes.com/2018/03/09/realestate/houseplants-for-beginners.html
Fri Mar 09 22:03:02 2018	d_twit	filtered	https://www.nytimes.com/2018/03/09/reader-center/disney-cruise-love-hate.html
Sat Mar 10 20:02:56 2018	hassignaled	filtered	https://www.nytimes.com/2018/03/10/opinion/sunday/italy-has-dumped-america-for-russia.html
Sun Mar 11 10:03:07 2018	shoelike	affix	https://www.nytimes.com/2018/03/11/arts/westminster-abbey-museum.html
Sun Mar 11 15:02:28 2018	dahnced	dialect	https://www.nytimes.com/2018/03/11/nyregion/american-eliza-doolittle-margot-moser.html
Mon Mar 12 10:03:00 2018	kidlessness	deriv	https://www.nytimes.com/2018/03/12/travel/havana-cuba.html
Mon Mar 12 10:03:08 2018	thromping	innovation	https://www.nytimes.com/2018/03/12/travel/havana-cuba.html
Mon Mar 12 14:03:10 2018	spettacolarizzazione	filtered	https://www.nytimes.com/2018/03/12/theater/sistine-chapel-ultimate-judgement.html
Mon Mar 12 16:04:30 2018	hoboning	blend	https://www.nytimes.com/2018/03/12/arts/television/here-and-now-recap-from-sun-up-to-sun-down.html
Mon Mar 12 18:02:51 2018	bonnetmouths	compound comp	https://www.nytimes.com/2018/03/12/dining/filipino-cooking.html
Mon Mar 12 18:02:59 2018	alibangbang	filtered	https://www.nytimes.com/2018/03/12/dining/filipino-cooking.html
Mon Mar 12 18:03:11 2018	sotanghon	filtered	https://www.nytimes.com/2018/03/12/dining/filipino-cooking.html
Mon Mar 12 18:03:13 2018	paksiw	filtered	https://www.nytimes.com/2018/03/12/dining/filipino-cooking.html
Mon Mar 12 18:03:15 2018	kakanin	filtered	https://www.nytimes.com/2018/03/12/dining/filipino-cooking.html
Mon Mar 12 19:02:54 2018	multiperspectivity	affix	https://www.nytimes.com/2018/03/12/arts/music/mouse-on-mars-dimensional-people-mit.html
Mon Mar 12 22:02:35 2018	untease	affix	https://www.nytimes.com/2018/03/12/style/submissive-sex-me-too.html
Mon Mar 12 23:02:19 2018	countermemo	affix	https://www.nytimes.com/2018/03/12/us/politics/house-intelligence-trump-russia.html
Tue Mar 13 08:02:03 2018	wattery	archaic	https://www.nytimes.com/2018/03/13/sports/golf/original-rules-1744.html
Tue Mar 13 10:04:39 2018	drunkalog	blend	https://www.nytimes.com/2018/03/13/magazine/does-recovery-kill-great-writing.html
Tue Mar 13 10:04:43 2018	passioning	deriv	https://www.nytimes.com/2018/03/13/magazine/does-recovery-kill-great-writing.html
Tue Mar 13 13:02:30 2018	premortems	blend	https://www.nytimes.com/2018/03/13/opinion/pennsylvania-election-conor-lamb.html
Tue Mar 13 15:02:16 2018	bunnying	deriv	https://www.nytimes.com/2018/03/13/world/europe/uk-sheffield-trees.html
Tue Mar 13 15:02:18 2018	geckoing	deriv	https://www.nytimes.com/2018/03/13/world/europe/uk-sheffield-trees.html
Tue Mar 13 22:03:01 2018	tattyfilarious	innovation	https://www.nytimes.com/2018/03/13/obituaries/ken-dodd-veteran-british-comedian-is-dead-at-90.html
Wed Mar 14 00:02:40 2018	baseballcomeback	filtered	https://www.nytimes.com/2018/03/13/sports/tim-tebow-mets-demoted.html
Wed Mar 14 10:02:05 2018	megacamp	affix	https://www.nytimes.com/2018/03/14/climate/bangladesh-rohingya-refugee-camp.html
Wed Mar 14 10:02:07 2018	kalboishakhi	filtered	https://www.nytimes.com/2018/03/14/climate/bangladesh-rohingya-refugee-camp.html
Wed Mar 14 10:04:05 2018	houbaras	filtered	https://www.nytimes.com/2018/03/14/magazine/how-a-ransom-for-royal-falconers-reshaped-the-middle-east.html
Wed Mar 14 15:02:18 2018	hourua	filtered	https://www.nytimes.com/2018/03/14/world/asia/new-zealand-maori-waka-hourua.html
Wed Mar 14 15:02:24 2018	removalist	deriv	https://www.nytimes.com/2018/03/14/world/asia/new-zealand-maori-waka-hourua.html
Wed Mar 14 18:02:19 2018	craftivists	blend	https://www.nytimes.com/2018/03/14/t-magazine/art/fiber-knitting-weaving-politics.html
Wed Mar 14 21:02:29 2018	glamorista	deriv	https://www.nytimes.com/2018/03/14/fashion/brooke-shields-qvc.html
Wed Mar 14 21:02:31 2018	menocore	affix	https://www.nytimes.com/2018/03/14/fashion/brooke-shields-qvc.html
Wed Mar 14 22:02:31 2018	misperformed	affix	https://www.nytimes.com/2018/03/14/obituaries/lefty-kreh-a-fly-fisherman-with-few-peers-is-dead-at-93.html
Wed Mar 14 23:02:23 2018	triskelions	domain	https://www.nytimes.com/2018/03/14/arts/design/asia-week-objects-galleries-asia-society-japan-society.html
Thu Mar 15 10:03:44 2018	anynut	filtered	https://www.nytimes.com/2018/03/15/magazine/judge-john-hodgman-on-proper-nut-nomenclature.html
Thu Mar 15 15:02:28 2018	robotaxis	affix	https://www.nytimes.com/2018/03/15/business/self-driving-cars-remote-control.html
Thu Mar 15 16:02:19 2018	minitournaments	affix	https://www.nytimes.com/2018/03/15/sports/soccer/fifa-womens-league.html
Thu Mar 15 23:02:06 2018	pessimistas	filtered	https://www.nytimes.com/2018/03/15/us/politics/larry-kudlow-profile-trump.html
Fri Mar 16 05:02:09 2018	overtires	affix	https://www.nytimes.com/2018/03/16/style/modern-love-she-was-my-world-but-we-couldnt-marry.html
Fri Mar 16 10:04:04 2018	cocopanyol	filtered	https://www.nytimes.com/2018/03/16/books/review/krystal-sital-secrets-we-kept.html
Fri Mar 16 10:04:12 2018	microhistorians	affix	https://www.nytimes.com/2018/03/16/books/review/victorians-undone-kathryn-hughes.html
Fri Mar 16 10:04:58 2018	matantanda	filtered	https://www.nytimes.com/2018/03/16/books/review/my-fathers-wake-kevin-toolis.html
Fri Mar 16 10:05:02 2018	omwewa	filtered	https://www.nytimes.com/2018/03/16/books/review/my-fathers-wake-kevin-toolis.html
Fri Mar 16 18:02:11 2018	paddywackery	deriv	https://www.nytimes.com/2018/03/16/opinion/irish-leo-varadkar.html
Sat Mar 17 16:02:25 2018	microtargeter	affix	https://www.nytimes.com/2016/11/20/opinion/cambridge-analytica-facebook-quiz.html
Mon Mar 19 18:03:14 2018	nonmurderous	affix	https://www.nytimes.com/2018/03/19/books/review/tiger-woods-biography-jeff-benedict-armen-keteyian-review.html
Mon Mar 19 23:02:58 2018	overthanked	affix	https://www.nytimes.com/2018/03/19/books/review/caitlin-macy-mrs.html
Tue Mar 20 16:02:48 2018	cisgenderness	deriv	https://www.nytimes.com/2018/03/20/books/review/back-talk-danielle-lazarin.html
Tue Mar 20 17:02:30 2018	creepdom	deriv	https://www.nytimes.com/2018/03/20/style/how-to-handle-a-creepy-brother-in-law.html
Tue Mar 20 18:02:29 2018	brassados	filtered	https://www.nytimes.com/2018/03/20/dining/passover-seder-provence-carpentras-france.html
Tue Mar 20 18:03:01 2018	fermentor	deriv	https://www.nytimes.com/2018/03/20/science/craft-beer-hops.html
Tue Mar 20 20:02:14 2018	involvedf	filtered	https://www.nytimes.com/2018/03/20/briefing/vladimir-putin-facebook-white-rhino.html
Wed Mar 21 01:06:18 2018	miniwilderness	affix	https://www.nytimes.com/2018/03/20/magazine/letter-of-recommendation-schleich-figurines.html
Wed Mar 21 06:02:09 2018	mooooooon	lengthening	https://www.nytimes.com/2018/03/21/opinion/gaza-stay-israel-life.html
Wed Mar 21 09:02:41 2018	synchophantishly	deriv	http://www.nytimes.com/2018/03/19/opinion/mohammed-bin-salman-america-yemen.html
Wed Mar 21 10:01:56 2018	four’easter	blend	https://www.nytimes.com/2018/03/21/nyregion/new-york-snowstorm-spring.html
Wed Mar 21 10:01:58 2018	meteorologese	affix	https://www.nytimes.com/2018/03/21/nyregion/new-york-snowstorm-spring.html
Wed Mar 21 16:04:03 2018	roboadviser	filtered	http://www.nytimes.com/2018/03/02/your-money/why-its-so-hard-to-invest-with-a-social-conscience.html
Wed Mar 21 17:03:36 2018	weiyuanhui	filtered	https://www.nytimes.com/2018/03/21/world/asia/china-communist-party-xi-jinping.html
Thu Mar 22 06:02:16 2018	flashcut	compound new	https://www.nytimes.com/2018/03/22/style/watches-robots-automation.html
Thu Mar 22 06:03:01 2018	mainplate	compound comp	https://www.nytimes.com/2018/03/22/style/watches-kari-voutilainen.html
Thu Mar 22 06:03:03 2018	horophiles	domain	https://www.nytimes.com/2018/03/22/style/watches-kari-voutilainen.html
Thu Mar 22 07:02:03 2018	aquamation	blend	https://www.nytimes.com/2018/03/22/smarter-living/green-funeral-burial-environment.html
Thu Mar 22 07:02:12 2018	râleur	filtered	https://www.nytimes.com/2018/03/22/opinion/france-optimism-macron.html
Thu Mar 22 10:03:45 2018	unwokeness	affix	https://www.nytimes.com/2018/03/22/magazine/the-3-11-18-issue.html
Thu Mar 22 15:02:45 2018	overliteralizing	affix	https://www.nytimes.com/2018/03/22/t-magazine/art/artist-day-job.html
Thu Mar 22 17:03:06 2018	shookher	filtered	https://www.nytimes.com/2018/03/22/arts/dance/review-anna-sperber-wealth-from-the-salt-seas.html
Thu Mar 22 18:03:03 2018	tomijazz	filtered	https://www.nytimes.com/2018/03/22/nyregion/a-cozy-jazz-club-if-you-can-find-it.html
Thu Mar 22 20:02:53 2018	informationalized	deriv	https://www.nytimes.com/2018/03/22/opinion/democracy-survive-data.html
Fri Mar 23 00:03:01 2018	orthocortical	domain	https://www.nytimes.com/2018/03/22/science/curly-hair-wool-sheep.html
Fri Mar 23 00:03:03 2018	paracortical	domain	https://www.nytimes.com/2018/03/22/science/curly-hair-wool-sheep.html
Fri Mar 23 01:02:41 2018	analingus	blend	https://www.nytimes.com/2018/03/22/movies/review-game-over-man-netflix.html
Fri Mar 23 02:02:25 2018	unelective	affix	https://www.nytimes.com/2018/03/22/theater/frozen-review-disney-broadway.html
Fri Mar 23 06:02:12 2018	shooketh	archaic	https://www.nytimes.com/2018/03/23/arts/television/rupauls-drag-race-season-premiere-recap.html
Fri Mar 23 06:02:18 2018	decaversary	affix	https://www.nytimes.com/2018/03/23/arts/television/rupauls-drag-race-season-premiere-recap.html
Fri Mar 23 10:02:20 2018	kinkeeping	compound comp	https://www.nytimes.com/2018/03/21/well/family/the-maternal-grandparent-advantage.html
Fri Mar 23 10:04:02 2018	primacist	affix	https://www.nytimes.com/2018/03/23/opinion/mcmaster-bolton-trump.html
Fri Mar 23 11:02:27 2018	telepressure	affix	https://www.nytimes.com/2018/03/23/nyregion/new-york-today-the-right-to-disconnect.html
Fri Mar 23 14:02:10 2018	deepdive	filtered	https://www.nytimes.com/2018/03/23/us/politics/bolton-cambridge-analyticas-facebook-data.html
Fri Mar 23 15:03:20 2018	saladish	affix	https://www.nytimes.com/2018/03/23/dining/saladish-dressings-recipes.html
Fri Mar 23 15:03:26 2018	batter’ll	synth	https://www.nytimes.com/2018/03/23/dining/what-to-cook-this-weekend-newsletter.html
Fri Mar 23 15:03:33 2018	thiiiiiiis	lengthening	https://www.nytimes.com/2018/03/23/realestate/cleaning-small-apartment.html
Fri Mar 23 15:03:35 2018	vacuuuuuuuuum	lengthening	https://www.nytimes.com/2018/03/23/realestate/cleaning-small-apartment.html
Fri Mar 23 21:03:01 2018	junonius	domain	https://www.nytimes.com/2018/03/23/obituaries/gary-lincoff-75-dies-spread-the-joy-of-mushrooms-far-and-wide.html
Sat Mar 24 03:02:37 2018	flummoxers	deriv	http://www.nytimes.com/2018/03/23/crosswords/daily-puzzle-2018-03-24.html
Sat Mar 24 10:02:15 2018	counterprotesting	affix	https://www.nytimes.com/2018/03/24/us/march-for-our-lives.html
Sat Mar 24 10:03:00 2018	multigold	affix	https://www.nytimes.com/2018/03/24/style/jewelry-charm-bracelets.html
Sat Mar 24 11:02:14 2018	migwan	filtered	https://www.nytimes.com/2018/03/24/reader-center/humans-of-quebec-road-trip.html
Sat Mar 24 19:02:40 2018	weekiversary	blend	https://www.nytimes.com/2018/03/24/opinion/sunday/relationships-love-instagram.html
Sun Mar 25 16:03:21 2018	mogullike	affix	https://www.nytimes.com/2018/03/25/world/europe/italy-rome-potholes.html
Mon Mar 26 10:02:44 2018	frontosa	domain	https://www.nytimes.com/2018/03/26/travel/architecture-detroit-albert-kahn.html
Mon Mar 26 16:02:44 2018	unshamability	affix	https://www.nytimes.com/2018/03/26/arts/television/stormy-daniels-interview-trump.html
Mon Mar 26 16:02:57 2018	tergum	domain	https://www.nytimes.com/2018/03/26/science/insect-wing-evolution.html
Mon Mar 26 16:03:41 2018	arithmophobic	affix	https://www.nytimes.com/2018/03/26/arts/television/here-and-now-recap-wake.html
Mon Mar 26 22:03:20 2018	mirrorscapes	affix	https://www.nytimes.com/2018/03/26/arts/art-basel-hong-kong-trends.html
Tue Mar 27 10:04:18 2018	megafatberg	affix	https://www.nytimes.com/2018/03/27/magazine/letter-of-recommendation-fatbergs.html
Tue Mar 27 20:03:03 2018	eurosaurus	filtered	https://www.nytimes.com/2018/03/27/opinion/dogs-happy-hollywood.html
Wed Mar 28 01:02:32 2018	moralware	affix	https://www.nytimes.com/2018/03/27/opinion/zuckerberg-facebook-digital-bullies.html
Wed Mar 28 10:04:19 2018	catamenial	domain	https://www.nytimes.com/2018/03/28/magazine/the-woman-was-fit-and-healthy-why-did-her-lung-mysteriously-collapse.html
Wed Mar 28 15:02:38 2018	mashabek	filtered	https://www.nytimes.com/2018/03/27/world/middleeast/egypt-election-sisi.html?hp&target=comments#commentsContainer
Wed Mar 28 17:02:26 2018	sarying	filtered	https://www.nytimes.com/2018/03/28/style/should-i-hire-a-dating-coach.html
Wed Mar 28 17:02:52 2018	supercontributors	affix	https://www.nytimes.com/2018/03/28/nyregion/if-you-see-something-write-something.html
Wed Mar 28 20:03:42 2018	unpopulate	affix	https://www.nytimes.com/2018/03/28/books/review/land-between-two-rivers-tom-sleigh.html
Wed Mar 28 20:03:47 2018	expliciitly	filtered	https://www.nytimes.com/2018/03/28/books/review/land-between-two-rivers-tom-sleigh.html
Wed Mar 28 23:03:48 2018	spyhood	affix	https://www.nytimes.com/2018/03/28/arts/television/the-americans-holly-taylor.html
Thu Mar 29 13:02:42 2018	pansexually	deriv	https://www.nytimes.com/2018/03/29/movies/wilde-salome-review-al-pacino.html
Thu Mar 29 16:03:41 2018	absentblackfatherbot	filtered	https://www.nytimes.com/2018/03/29/arts/design/what-to-see-in-new-york-art-galleries-this-week.html
Thu Mar 29 17:02:14 2018	pranatos	filtered	https://www.nytimes.com/2018/03/29/world/americas/venezuela-jail-fire.html
Thu Mar 29 17:02:54 2018	nappable	affix	https://www.nytimes.com/2018/03/29/nyregion/napping-in-a-new-york-minute.html
Thu Mar 29 20:03:03 2018	nonexiles	affix	https://www.nytimes.com/2018/03/29/books/review/call-me-zebra-azareen-van-der-vliet-oloomi.html
Fri Mar 30 03:02:40 2018	reconfiscated	affix	https://www.nytimes.com/2018/03/29/arts/television/atlanta-season-2-episode-5-recap-barbershop.html
Fri Mar 30 10:04:16 2018	dehorsification	deriv	https://www.nytimes.com/2018/03/30/books/review/farewell-to-the-horse-ulrich-raulf.html
Fri Mar 30 14:02:34 2018	bordoodle	blend	https://www.nytimes.com/2018/03/30/us/california-today-oakland-artists-cannabis.html
Fri Mar 30 14:03:57 2018	reuptook	affix	https://www.nytimes.com/2018/03/30/arts/television/rupauls-drag-race-season-10-episode-2-recap.html
Fri Mar 30 17:03:34 2018	obituarty	filtered	https://www.nytimes.com/2018/03/30/obituaries/anita-shreve-best-selling-novelist-dies-at-71.html
Fri Mar 30 17:04:06 2018	intoxicology	affix	https://www.nytimes.com/2018/03/30/sports/final-four-ncaa-maguire-university.html
Fri Mar 30 17:04:22 2018	syndrome’d	deriv	https://www.nytimes.com/2018/03/30/movies/acrimony-review-taraji-p-henson-tyler-perry.html
