Time,Word,Category,URL,Sentence Example
Wed Feb 21 11:01:42 2018,eomuk,filtered,https://www.nytimes.com/2018/02/21/sports/olympics/korean-food-visitors.html,"They cited the norovirus scare, but it sounded more like a cultural concession.“Koreans are used to seeing and eating it, but foreigners’ stomachs might not be, and they could get sick,” said Chang Myeong-soo, the manager of the restaurant.In our conversation, David Chang said it had been frustrating at times to see that Korean food — beyond bibimbap, barbecue and kimchi — was still so inscrutable for so many people he encountered during the Olympics.Among his pet peeves, he said, was how non-Koreans used Japanese names to describe Korean dishes: Hwe, sliced raw fish, is not sashimi, he said, his voice rising again; dduk, rice cakes, can be pretty different from mochi; and kimbap, rice rolled inside seaweed with various vegetables or meats, should never, ever, be called maki.“It’s like having to explain that French and Italian food are different,” Chang said.Still, Chang concedes, sometimes people might need reference points.At the opening ceremony, for instance, Chang bought eomuk, or fish cakes, at a concession stand, which provoked some bewilderment among his non-Korean companions."
Wed Feb 21 15:01:18 2018,multibannered,affix,https://www.nytimes.com/2018/02/20/world/europe/poland-european-union.html?hp&target=comments#commentsContainer,"It is not a simple clash, but a multibannered one of identity, history, values, religion and interpretations of democracy and “solidarity.”“It’s yes to Europe, but what Europe?” said Michal Baranowski, the director of the Warsaw office of the German Marshall Fund, noting that Poland’s support for European Union membership runs as high as 80 percent but can be shallow.The Polish government, which is dominated by the Law and Justice party, itself dominated from the back rooms by the party chief, Jaroslaw Kaczynski, seems to have its own answer to the question.It is more than happy to take European Union economic support, but worries that Poland’s share could dwindle if the member nations use the budget to pressure Poland to fall in line."
Wed Feb 21 18:01:48 2018,ebonizers,deriv,https://www.nytimes.com/2018/02/21/t-magazine/art/philippe-anthonioz-paris-sculptor.html,"Since 1979, he has kept his main studio in Passage Saint Bernard, a two-block-long cobblestone street not far from the apartment he shares with his girlfriend, Afi Nayo, a Togolese mixed-media artist.ImageOne of Anthonioz’s painted wooden sculptures in his annex studio in Ivry-sur-Seine.Credit...Danilo ScarpatiWhen he moved in, the alley had been home to generations of the city’s furniture-makers, restorers and ebonizers."
Wed Feb 21 22:01:10 2018,misrecords,affix,https://www.nytimes.com/2018/02/21/magazine/the-myth-of-the-hacker-proof-voting-machine.html,"Errors like this are especially troubling in counties like Venango, which uses touch-screen voting machines that have no backup paper trail; once a voter casts a digital ballot, if the machine misrecords the vote because of error or maliciousness, there’s little chance the mistake will be detected.Eckhardt and his colleagues concluded that the problem with the machines, made by Election Systems & Software (ES&S), was likely a simple calibration error."
Wed Feb 21 22:01:14 2018,modeming,deriv,https://www.nytimes.com/2018/02/21/magazine/the-myth-of-the-hacker-proof-voting-machine.html,"But many machines also have embedded or externally connected modems to transmit unofficial results rapidly on election night.The top voting machine maker in the country, ES&S, distributes modems or modeming capability with many of its DRE and optical-scan machines."
Wed Feb 21 23:01:57 2018,antitanking,affix,https://www.nytimes.com/2018/02/21/sports/basketball/mark-cuban-dallas-mavericks-fined.html,"Starting in 2019, antitanking rules will take away much of that incentive by giving the bottom three teams each a 14 percent chance at the No."
Thu Feb 22 00:01:35 2018,rivuletlike,affix,https://www.nytimes.com/2018/02/21/arts/design/what-to-see-in-new-york-art-galleries-this-week.html,"Attributed to Robert de Lannoy of Paris, it is a study in idealization and dignified restraint — down to the orderly rivuletlike textures of the saint’s camel-hair coat.Among many other standouts, a triptych centering on an elaborately ensconced Virgin and Child (1490-1500) reflects the influence of van Eyck’s infinite realism and his banishment of the Gothic gold that is so gloriously evident elsewhere in the show, especially in “Saint Michael Vanquishing the Devil,” an altarpiece panel made in Aragon around 1470.The show’s rarest inclusion may be a very tall (11 feet!)"
Thu Feb 22 06:01:24 2018,shekanjeh,filtered,https://www.nytimes.com/2018/02/22/opinion/kavous-seyed-emami-iran.html,"They — like fellow interrogators elsewhere — scrupulously avoid the word torture (“shekanjeh” in Persian).In fact, the Iranian Constitution explicitly outlaws shekanjeh."
Thu Feb 22 06:01:26 2018,ta’zir,filtered,https://www.nytimes.com/2018/02/22/opinion/kavous-seyed-emami-iran.html,"Instead, interrogators describe what they do as “ta’zir” (punishment)."
Thu Feb 22 06:01:28 2018,haqayeq,filtered,https://www.nytimes.com/2018/02/22/opinion/kavous-seyed-emami-iran.html,"was created three years later, in 1954.A former Khomeini follower said in his public confession in 1987 that he had resorted to black magic and the occult to spread cancerous cells among clerical leaders he opposed.In 1984, leaders of the Communist Tudeh Party who had been arrested after criticizing Iran’s war with Iraq, vociferously thanked their “benevolent guards” for “opening their eyes,” providing them with books that debunked their previous ideology, and transforming prisons into “universities” and “educational institutions.” One stressed that the prison wardens had given them “shalaqha-e haqayeq,” or lashes of truth.They confessed to “high treason” for adopting alien ideologies and failing to study properly the history of their country."
Thu Feb 22 11:01:37 2018,underwhip,affix,https://www.nytimes.com/2018/02/22/magazine/breakfast-souffle-goat-cheese.html,"But pastry chefs know it’s always better to underwhip slightly than to overwhip.If you underwhip them, the worst that will happen is that they won’t be strong enough to support a melodramatic rise."
Thu Feb 22 11:01:46 2018,toddlerish,deriv,https://www.nytimes.com/2018/02/22/magazine/new-sentences-from-a-futile-and-stupid-gesture.html,"It’s also a snapshot of a moment when comedy’s freshest counterculture impulse was gleefully crass and willfully offensive, built on thumbed noses and middle fingers — what scanned at the time as a liberating response to a rigid and hypocritical culture, but will appear to a weighty chunk of today’s viewers as the childish dregs of an entire cohort’s glib, bratty chauvinism and coddled, almost toddlerish self-regard.The film’s Kenney makes this “everything screwed up about our culture” observation while considering 1960s high school yearbooks, spotting a comical hollowness and rot in the society he and his peers were trained to join."
Thu Feb 22 17:01:15 2018,draniki,filtered,https://www.nytimes.com/2018/02/22/dining/belarussian-xata-review-sheepshead-bay.html,"He makes honorable, old-country draniki, cakes of grated potato, bound by egg and bronzed in a pan.For machanka, hunks of rib, shoulder and a peasant-style sausage made in-house are left to commune in a pot for hours and presented with draniki or kerchiefs of blini, the better to soak up the stew."
Thu Feb 22 17:01:20 2018,machanka,filtered,https://www.nytimes.com/2018/02/22/dining/belarussian-xata-review-sheepshead-bay.html,"For machanka, hunks of rib, shoulder and a peasant-style sausage made in-house are left to commune in a pot for hours and presented with draniki or kerchiefs of blini, the better to soak up the stew."
Thu Feb 22 19:01:15 2018,zwickelbier,filtered,https://www.nytimes.com/2018/02/22/dining/drinks/craft-beer-unfiltered.html,"While craft beers can seem exclusive to some drinkers, “there’s something very un-snobby about it.”Village Lager is inspired by zwickelbier, a centuries-old style of unfiltered German lager named after the spigot that brewers use to taste still-fermenting beer.(They’re named for the cool cellars where the beers were matured, and are often more assertive than zwickelbiers.)Mr.Last year, he brewed a zwickelbier with New York State hops, then aged the lager in red-wine barrels for several months, adding a tannic nuance.“There are not these strict rules that are pushing brewers from one direction or another,” he said.The revived appeal of zwickelbier and kellerbier has not been lost on European brewers.“There’s nothing new under the sun, as they say, but this seems new to a lot of people.”Tasting NotesHere is a selection of kellerbiers and zwickelbiers to sample.Two Roads Brewing Co."
Thu Feb 22 19:01:17 2018,kellerbiers,filtered,https://www.nytimes.com/2018/02/22/dining/drinks/craft-beer-unfiltered.html,"Though their alcohol levels are moderate, they have multifaceted flavor; the residual yeast and proteins supply a fuller body and a cloudy hue.Recently, AleSmith has started making kellerbiers, a closely related type of unfiltered German ales and lagers.The kellerbiers, served directly from the conditioning tanks at AleSmith’s taproom, have a youthful vibrancy.“There’s nothing new under the sun, as they say, but this seems new to a lot of people.”Tasting NotesHere is a selection of kellerbiers and zwickelbiers to sample.Two Roads Brewing Co."
Thu Feb 22 19:01:23 2018,kellerbier,filtered,https://www.nytimes.com/2018/02/22/dining/drinks/craft-beer-unfiltered.html,"Though their alcohol levels are moderate, they have multifaceted flavor; the residual yeast and proteins supply a fuller body and a cloudy hue.Recently, AleSmith has started making kellerbiers, a closely related type of unfiltered German ales and lagers.The kellerbiers, served directly from the conditioning tanks at AleSmith’s taproom, have a youthful vibrancy.“There are not these strict rules that are pushing brewers from one direction or another,” he said.The revived appeal of zwickelbier and kellerbier has not been lost on European brewers.Last year, the beer importer Artisanal Imports brought several unfiltered German beers to the American market, including a canned kellerbier called Grevensteiner Original.Consider it a return to more classical methods of making beer.“There’s nothing new under the sun, as they say, but this seems new to a lot of people.”Tasting NotesHere is a selection of kellerbiers and zwickelbiers to sample.Two Roads Brewing Co."
